block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_l1_read_bw(GB/s),aic_l1_write_bw(GB/s),aic_main_mem_read_bw(GB/s),aic_main_mem_write_bw(GB/s),aic_mte1_instructions,aic_mte1_ratio,aic_mte2_instructions,aic_mte2_ratio,aic_mte3_instructions,aic_mte3_ratio,aiv_time(us),aiv_total_cycles,aiv_ub_to_gm_bw(GB/s),aiv_gm_to_ub_bw(GB/s),aiv_main_mem_read_bw(GB/s),aiv_main_mem_write_bw(GB/s),aiv_mte2_instructions,aiv_mte2_ratio,aiv_mte3_instructions,aiv_mte3_ratio,read_main_memory_datas(KB),write_main_memory_datas(KB),GM_to_L1_datas(KB),GM_to_L1_bw_usage_rate(%),L1_to_GM_datas(KB)(estimate),L1_to_GM_bw_usage_rate(%)(estimate),L0C_to_L1_datas(KB),L0C_to_L1_bw_usage_rate(%),L0C_to_GM_datas(KB),L0C_to_GM_bw_usage_rate(%),GM_to_UB_datas(KB),GM_to_UB_bw_usage_rate(%),UB_to_GM_datas(KB),UB_to_GM_bw_usage_rate(%),
163,cube0,0.293333,484,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
163,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.593939,2630,0.212168,0.212168,0.215483,0.213825,2,0.003747,2,0.007213,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
163,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570909,2592,0.212168,0.212168,0.215483,0.213825,2,0.003218,2,0.005805,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
164,cube0,0.369091,609,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
164,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.531515,2527,0.212168,0.212168,0.215483,0.213825,2,0.006069,2,0.003158,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
164,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.212168,0.212168,0.215483,0.213825,2,0.005813,2,0.003107,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
165,cube0,0.323636,534,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
165,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688485,2786,0.212168,0.212168,0.215483,0.213825,2,0.004661,2,0.005463,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
165,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.545455,2550,0.212168,0.212168,0.215483,0.213825,2,0.004277,2,0.005164,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
166,cube0,0.313939,518,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
166,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.379394,2276,0.212168,0.212168,0.215483,0.213825,2,0.004345,2,0.006581,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
166,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,0.212168,0.212168,0.215483,0.213825,2,0.005890,2,0.003056,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
167,cube0,0.340606,562,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
167,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.626061,2683,0.212168,0.212168,0.215483,0.213825,2,0.002979,2,0.007051,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
167,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660000,2739,0.212168,0.212168,0.215483,0.213825,2,0.004934,2,0.006539,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
168,cube0,0.319394,527,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
168,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.849091,3051,0.212168,0.212168,0.215483,0.213825,2,0.006743,2,0.007392,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
168,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.541818,2544,0.212168,0.212168,0.215483,0.213825,2,0.006394,2,0.003431,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
169,cube0,0.349091,576,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
169,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623030,2678,0.212168,0.212168,0.215483,0.213825,2,0.005514,2,0.006778,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
169,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.635758,2699,0.212168,0.212168,0.215483,0.213825,2,0.004439,2,0.006223,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
170,cube0,0.335758,554,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
170,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.456970,2404,0.212168,0.212168,0.215483,0.213825,2,0.005309,2,0.003312,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
170,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563030,2579,0.212168,0.212168,0.215483,0.213825,2,0.006308,2,0.003175,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
171,cube0,0.374545,618,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
171,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580606,2608,0.212168,0.212168,0.215483,0.213825,2,0.004294,2,0.005156,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
171,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.767879,2917,0.212168,0.212168,0.215483,0.213825,2,0.005233,2,0.006931,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
172,cube0,0.307273,507,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
172,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612727,2661,0.212168,0.212168,0.215483,0.213825,2,0.007307,2,0.003269,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
172,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.565455,2583,0.212168,0.212168,0.215483,0.213825,2,0.006240,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
173,cube0,0.309091,510,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
173,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.610909,2658,0.212168,0.212168,0.215483,0.213825,2,0.004208,2,0.006163,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
173,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.620606,2674,0.212168,0.212168,0.215483,0.213825,2,0.003645,2,0.007085,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
174,cube0,0.318182,525,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
174,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.582424,2611,0.212168,0.212168,0.215483,0.213825,2,0.006180,2,0.004968,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
174,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.212168,0.212168,0.215483,0.213825,2,0.005839,2,0.003363,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
175,cube0,0.349697,577,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
175,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.745455,2880,0.212168,0.212168,0.215483,0.213825,2,0.006265,2,0.005958,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
175,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578788,2605,0.212168,0.212168,0.215483,0.213825,2,0.004806,2,0.007495,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
176,cube0,0.340000,561,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
176,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.995758,3293,0.212168,0.212168,0.215483,0.213825,2,0.008101,2,0.003030,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
176,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.903030,3140,0.212168,0.212168,0.215483,0.213825,2,0.007546,2,0.003227,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
177,cube0,0.306061,505,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
177,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.547879,2554,0.212168,0.212168,0.215483,0.213825,2,0.006001,2,0.005898,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
177,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568485,2588,0.212168,0.212168,0.215483,0.213825,2,0.006761,2,0.006445,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
178,cube0,0.360606,595,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
178,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518788,2506,0.212168,0.212168,0.215483,0.213825,2,0.006035,2,0.003116,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
178,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453333,2398,0.212168,0.212168,0.215483,0.213825,2,0.005301,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
179,cube0,0.349091,576,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
179,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.709091,2820,0.212168,0.212168,0.215483,0.213825,2,0.004934,2,0.005651,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
179,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.570909,2592,0.212168,0.212168,0.215483,0.213825,2,0.004029,2,0.006129,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
180,cube0,0.345455,570,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
180,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.539394,2540,0.212168,0.212168,0.215483,0.213825,2,0.005728,2,0.003099,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
180,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.521212,2510,0.212168,0.212168,0.215483,0.213825,2,0.005915,2,0.003047,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
181,cube0,0.293939,485,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
181,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.673333,2761,0.212168,0.212168,0.215483,0.213825,2,0.005139,2,0.006453,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
181,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.735152,2863,0.212168,0.212168,0.215483,0.213825,2,0.005933,2,0.005591,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
182,cube0,0.346667,572,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
182,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.026061,3343,0.212168,0.212168,0.215483,0.213825,2,0.007281,2,0.003500,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
182,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364242,2251,0.212168,0.212168,0.215483,0.213825,2,0.003961,2,0.003218,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
183,cube0,0.292121,482,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
183,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.373939,2267,0.212168,0.212168,0.215483,0.213825,2,0.003739,2,0.005762,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
183,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381212,2279,0.212168,0.212168,0.215483,0.213825,2,0.002527,2,0.007111,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
184,cube0,0.369091,609,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
184,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,0.212168,0.212168,0.215483,0.213825,2,0.005472,2,0.003278,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
184,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.568485,2588,0.212168,0.212168,0.215483,0.213825,2,0.006496,2,0.003227,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
185,cube0,0.323636,534,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
185,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.806667,2981,0.212168,0.212168,0.215483,0.213825,2,0.004755,2,0.006052,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
185,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.643636,2712,0.212168,0.212168,0.215483,0.213825,2,0.005070,2,0.006539,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
186,cube0,0.313333,517,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
186,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.445455,2385,0.212168,0.212168,0.215483,0.213825,2,0.005002,2,0.003278,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
186,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.518182,2505,0.212168,0.212168,0.215483,0.213825,2,0.005941,2,0.003184,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
187,cube0,0.338788,559,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
187,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603030,2645,0.212168,0.212168,0.215483,0.213825,2,0.003184,2,0.006334,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
187,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624242,2680,0.212168,0.212168,0.215483,0.213825,2,0.004396,2,0.006923,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
188,cube0,0.316970,523,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
188,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486061,2452,0.212168,0.212168,0.215483,0.213825,2,0.005634,2,0.003286,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
188,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.393939,2300,0.212168,0.212168,0.215483,0.213825,2,0.004319,2,0.003517,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
189,cube0,0.354545,585,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
189,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612727,2661,0.212168,0.212168,0.215483,0.213825,2,0.003355,2,0.006206,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
189,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.438182,2373,0.212168,0.212168,0.215483,0.213825,2,0.002467,2,0.005642,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
190,cube0,0.330909,546,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
190,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.523030,2513,0.212168,0.212168,0.215483,0.213825,2,0.006325,2,0.003158,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
190,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.487273,2454,0.212168,0.212168,0.215483,0.213825,2,0.005318,2,0.003210,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
191,cube0,0.370303,611,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
191,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.655151,2731,0.212168,0.212168,0.215483,0.213825,2,0.003577,2,0.005514,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
191,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.681212,2774,0.212168,0.212168,0.215483,0.213825,2,0.003747,2,0.008468,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
192,cube0,0.303636,501,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
192,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.627273,2685,0.212168,0.212168,0.215483,0.213825,2,0.006931,2,0.003542,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
192,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.467273,2421,0.212168,0.212168,0.215483,0.213825,2,0.005412,2,0.003372,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
193,cube0,0.308485,509,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
193,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.736364,2865,0.212168,0.212168,0.215483,0.213825,2,0.004336,2,0.007426,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
193,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553333,2563,0.212168,0.212168,0.215483,0.213825,2,0.002953,2,0.006897,16.250000,16.125000,NA,NA,NA,NA,NA,NA,NA,NA,16.000000,0.096414,16.000000,0.113580,
194,cube0,0.320606,529,0.000000,0.000000,0.001658,0.001658,3,0.000043,2,0.000034,1,0.000017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125000,0.125000,0.000000,0.000000,0.500000,0.003325,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,
