block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
21,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.467879,2422,0.671515,0.009458,0.216970,0.003056,70.326820,0.441818,0.006223,34.536354,0.000000,0.264242,0.003722,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
21,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.459394,2408,0.671515,0.009458,0.176970,0.002493,86.222618,0.368485,0.005190,41.409542,0.000000,0.252727,0.003560,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.109091,0.000000,
22,cube0,0.347879,574,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.296970,0.004183,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.118182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
22,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563636,2580,0.671515,0.009458,0.438182,0.006172,34.822964,0.258182,0.003636,59.100945,0.000000,0.309091,0.004353,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.124242,0.000000,
22,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544242,2548,0.671515,0.009458,0.420000,0.005915,36.330452,0.234545,0.003303,65.056854,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.106061,0.000000,
23,cube0,0.290909,480,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.238788,0.003363,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.144242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
23,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646061,2716,0.671515,0.009458,0.259394,0.003653,58.824772,0.510303,0.007187,29.901428,0.000000,0.314545,0.004430,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.136364,0.000000,
23,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.638182,2703,0.671515,0.009458,0.255758,0.003602,59.661144,0.421212,0.005933,36.225899,0.000000,0.296364,0.004174,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.091515,0.000000,
24,cube0,0.366667,605,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.312121,0.004396,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
24,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493333,2464,0.671515,0.009458,0.370909,0.005224,41.138889,0.495152,0.006974,30.816406,0.000000,0.291515,0.004106,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113939,0.000000,
24,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513939,2498,0.671515,0.009458,0.432727,0.006095,35.261906,0.233939,0.003295,65.225395,0.000000,0.272121,0.003833,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.122424,0.000000,
25,cube0,0.321818,531,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.263636,0.003713,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.120606,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
25,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.575758,2600,0.671515,0.009458,0.341212,0.004806,44.719364,0.572727,0.008067,26.642330,0.000000,0.315152,0.004439,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
25,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.609697,2656,0.671515,0.009458,0.374545,0.005275,40.739483,0.446667,0.006291,34.161469,0.000000,0.296364,0.004174,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.093333,0.000000,
26,cube0,0.313939,518,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.275152,0.003875,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.117576,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
26,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.553333,2563,0.671515,0.009458,0.306667,0.004319,49.756920,0.304242,0.004285,50.153389,0.000000,0.339394,0.004780,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
26,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.499394,2474,0.671515,0.009458,0.399394,0.005625,38.204857,0.241212,0.003397,63.258797,0.000000,0.333939,0.004703,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
27,cube0,0.340000,561,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.298182,0.004200,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.141212,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
27,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.557576,2570,0.671515,0.009458,0.236970,0.003338,64.391304,0.391515,0.005514,38.973686,0.000000,0.357576,0.005036,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
27,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666667,2750,0.671515,0.009458,0.296364,0.004174,51.486713,0.424242,0.005975,35.967140,0.000000,0.378182,0.005327,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.130303,0.000000,
28,cube0,0.315758,521,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269697,0.003799,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
28,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.503030,2480,0.671515,0.009458,0.436970,0.006155,34.919556,0.226061,0.003184,67.498672,0.000000,0.261818,0.003688,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
28,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.480000,2442,0.671515,0.009458,0.403636,0.005685,37.803307,0.221212,0.003116,68.978088,0.000000,0.295758,0.004166,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
29,cube0,0.352727,582,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.304848,0.004294,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
29,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.564849,2582,0.671515,0.009458,0.224848,0.003167,67.862541,0.506061,0.007128,30.152098,0.000000,0.280000,0.003944,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,
29,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.398182,2307,0.671515,0.009458,0.196364,0.002766,77.706795,0.410909,0.005787,37.134224,0.000000,0.267273,0.003764,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.096364,0.000000,
30,cube0,0.330909,546,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.280000,0.003944,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.138182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
30,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,0.671515,0.009458,0.376364,0.005301,40.542679,0.245455,0.003457,62.165432,0.000000,0.315758,0.004447,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.110303,0.000000,
30,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461212,2411,0.671515,0.009458,0.378788,0.005335,40.283203,0.373333,0.005258,40.871758,0.000000,0.263030,0.003705,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.133939,0.000000,
31,cube0,0.373939,617,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.320000,0.004507,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.133333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
31,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.653939,2729,0.671515,0.009458,0.310303,0.004370,49.173832,0.473939,0.006675,32.195652,0.000000,0.295758,0.004166,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115152,0.000000,
31,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.585455,2616,0.671515,0.009458,0.235758,0.003321,64.722374,0.385455,0.005429,39.586479,0.000000,0.324848,0.004575,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.098788,0.000000,
32,cube0,0.304848,503,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.269091,0.003790,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.140000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
32,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.490909,2460,0.671515,0.009458,0.389697,0.005489,39.155525,0.278182,0.003918,54.851856,0.000000,0.296970,0.004183,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.129091,0.000000,
32,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.497576,2471,0.671515,0.009458,0.407273,0.005736,37.465778,0.463636,0.006530,32.911114,0.000000,0.288485,0.004063,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.143636,0.000000,
33,cube0,0.314545,519,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.275152,0.003875,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.104242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
33,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.572727,2595,0.671515,0.009458,0.252121,0.003551,60.521641,0.486061,0.006846,31.392773,0.000000,0.344242,0.004848,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112121,0.000000,
33,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.581212,2609,0.671515,0.009458,0.266061,0.003747,57.350796,0.332727,0.004686,45.859745,0.000000,0.299394,0.004217,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.149091,0.000000,
34,cube0,0.317576,524,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.268485,0.003781,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
34,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.435758,2369,0.671515,0.009458,0.356970,0.005028,42.745335,0.226061,0.003184,67.498672,0.000000,0.278788,0.003927,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,
34,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.385455,2286,0.671515,0.009458,0.281818,0.003969,54.144089,0.235152,0.003312,64.889175,0.000000,0.300606,0.004234,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.109697,0.000000,
35,cube0,0.348485,575,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.296970,0.004183,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.102424,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
35,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.528485,2522,0.671515,0.009458,0.278182,0.003918,54.851856,0.418788,0.005898,36.435604,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.120606,0.000000,
35,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549091,2556,0.671515,0.009458,0.182424,0.002569,83.644524,0.389091,0.005480,39.216518,0.000000,0.318788,0.004490,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.111515,0.000000,
36,cube0,0.341212,563,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.300000,0.004225,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.131515,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
36,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.630909,2691,0.671515,0.009458,0.528485,0.007443,28.872709,0.635758,0.008954,24.000956,0.000000,0.299394,0.004217,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127879,0.000000,
36,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501818,2478,0.671515,0.009458,0.408485,0.005753,37.354603,0.255152,0.003594,59.802856,0.000000,0.287273,0.004046,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.127273,0.000000,
37,cube0,0.309697,511,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.266061,0.003747,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.110909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
37,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660000,2739,0.671515,0.009458,0.401212,0.005651,38.031723,0.403030,0.005676,37.860153,0.000000,0.298788,0.004208,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.129697,0.000000,
37,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.544848,2549,0.671515,0.009458,0.254545,0.003585,59.945244,0.449091,0.006325,33.977062,0.000000,0.301212,0.004242,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.114545,0.000000,
38,cube0,0.363030,599,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.310909,0.004379,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.119394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
38,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.492727,2463,0.671515,0.009458,0.396364,0.005583,38.496941,0.243636,0.003431,62.629356,0.000000,0.282424,0.003978,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.176364,0.000000,
38,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.877576,3098,0.671515,0.009458,0.549697,0.007742,27.758547,0.233333,0.003286,65.394814,0.000000,0.297576,0.004191,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.130303,0.000000,
39,cube0,0.347879,574,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.293333,0.004131,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.138182,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
39,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,0.671515,0.009458,0.292727,0.004123,52.126301,0.428485,0.006035,35.611038,0.000000,0.272727,0.003841,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.112727,0.000000,
39,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.486061,2452,0.671515,0.009458,0.406061,0.005719,37.577614,0.390909,0.005506,39.034111,0.000000,0.269697,0.003799,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113333,0.000000,
40,cube0,0.349697,577,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.307273,0.004328,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.113333,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
40,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.599394,2639,0.671515,0.009458,0.511515,0.007204,29.830572,0.235758,0.003321,64.722374,0.000000,0.290303,0.004089,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,
40,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.420606,2344,0.671515,0.009458,0.334545,0.004712,45.610508,0.232121,0.003269,65.736298,0.000000,0.262424,0.003696,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.115758,0.000000,
41,cube0,0.290303,479,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.244848,0.003449,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.139394,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
41,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.784848,2945,0.671515,0.009458,0.385455,0.005429,39.586479,0.523636,0.007375,29.140049,0.000000,0.305455,0.004302,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.118788,0.000000,
41,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.514545,2499,0.671515,0.009458,0.235152,0.003312,64.889175,0.411515,0.005796,37.079533,0.000000,0.255152,0.003594,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.113333,0.000000,
42,cube0,0.346061,571,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.295758,0.004166,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116364,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
42,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,0.671515,0.009458,0.440606,0.006206,34.631363,0.244242,0.003440,62.473949,0.000000,0.292727,0.004123,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.135758,0.000000,
42,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.535758,2534,0.671515,0.009458,0.436364,0.006146,34.968060,0.235758,0.003321,64.722374,0.000000,0.312121,0.004396,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.107273,0.000000,
43,cube0,0.294545,486,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.242424,0.003414,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
43,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.641818,2709,0.671515,0.009458,0.360000,0.005070,42.385521,0.447879,0.006308,34.069016,0.000000,0.274545,0.003867,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.091515,0.000000,
43,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623636,2679,0.671515,0.009458,0.318788,0.004490,47.865025,0.475152,0.006692,32.113522,0.000000,0.312121,0.004396,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.092727,0.000000,
44,cube0,0.367273,606,0.000000,0.000000,0.003030,0.000043,0.002424,0.000034,0.001212,0.000017,393.390656,0.000606,0.000009,0.000000,0.000000,0.312727,0.004405,0.031515,0.040000,0.000000,0.000000,0.000000,0.000000,0.116970,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
44,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.406061,2320,0.671515,0.009458,0.307273,0.004328,49.658783,0.242424,0.003414,62.942505,0.000000,0.336364,0.004738,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.126061,0.000000,
44,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.380606,2278,0.671515,0.009458,0.294545,0.004149,51.804535,0.221212,0.003116,68.978088,0.000000,0.298788,0.004208,0.032727,0.057576,0.000000,0.000000,0.000000,0.000000,0.121818,0.000000,
