block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_wait_ratio,aic_mte1_wait_ratio,aic_mte2_wait_ratio,aic_mte3_wait_ratio,aiv_time(us),aiv_total_cycles,aiv_vec_total_cflt_ratio,aiv_vec_bankgroup_cflt_ratio,aiv_vec_bank_cflt_ratio,aiv_vec_resc_cflt_ratio,aiv_vec_mte_cflt_ratio,aiv_vec_wait_ratio,aiv_mte2_wait_ratio,aiv_mte3_wait_ratio,
453,cube0,0.313939,518,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
453,vector0,NA,NA,NA,NA,NA,NA,1.628485,2687,0.002211,0.002185,0.000026,0.000000,0.000000,0.005019,0.000000,0.013222,
453,vector1,NA,NA,NA,NA,NA,NA,1.644848,2714,0.002211,0.002185,0.000026,0.000000,0.000000,0.003892,0.000000,0.013120,
454,cube0,0.320606,529,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
454,vector0,NA,NA,NA,NA,NA,NA,1.422424,2347,0.002211,0.002185,0.000026,0.000000,0.000000,0.004379,0.000000,0.013948,
454,vector1,NA,NA,NA,NA,NA,NA,1.790909,2955,0.002211,0.002185,0.000026,0.000000,0.000000,0.005676,0.000000,0.013991,
455,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
455,vector0,NA,NA,NA,NA,NA,NA,1.767273,2916,0.002211,0.002185,0.000026,0.000000,0.000000,0.005497,0.000000,0.013163,
455,vector1,NA,NA,NA,NA,NA,NA,1.498182,2472,0.002211,0.002185,0.000026,0.000000,0.000000,0.005617,0.000000,0.011729,
456,cube0,0.343636,567,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
456,vector0,NA,NA,NA,NA,NA,NA,1.489091,2457,0.002211,0.002185,0.000026,0.000000,0.000000,0.005437,0.000000,0.014725,
456,vector1,NA,NA,NA,NA,NA,NA,1.558182,2571,0.002211,0.002185,0.000026,0.000000,0.000000,0.005958,0.000000,0.016372,
457,cube0,0.304848,503,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
457,vector0,NA,NA,NA,NA,NA,NA,1.648485,2720,0.002211,0.002185,0.000026,0.000000,0.000000,0.003773,0.000000,0.013274,
457,vector1,NA,NA,NA,NA,NA,NA,1.755152,2896,0.002211,0.002185,0.000026,0.000000,0.000000,0.005583,0.000000,0.015391,
458,cube0,0.364848,602,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
458,vector0,NA,NA,NA,NA,NA,NA,1.509091,2490,0.002211,0.002185,0.000026,0.000000,0.000000,0.005813,0.000000,0.015143,
458,vector1,NA,NA,NA,NA,NA,NA,1.510909,2493,0.002211,0.002185,0.000026,0.000000,0.000000,0.005830,0.000000,0.014597,
459,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
459,vector0,NA,NA,NA,NA,NA,NA,1.596970,2635,0.002211,0.002185,0.000026,0.000000,0.000000,0.002561,0.000000,0.013888,
459,vector1,NA,NA,NA,NA,NA,NA,1.666667,2750,0.002211,0.002185,0.000026,0.000000,0.000000,0.003892,0.000000,0.013897,
460,cube0,0.346061,571,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
460,vector0,NA,NA,NA,NA,NA,NA,1.501818,2478,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.014716,
460,vector1,NA,NA,NA,NA,NA,NA,1.581212,2609,0.002211,0.002185,0.000026,0.000000,0.000000,0.006496,0.000000,0.015126,
461,cube0,0.292121,482,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
461,vector0,NA,NA,NA,NA,NA,NA,1.571515,2593,0.002211,0.002185,0.000026,0.000000,0.000000,0.004268,0.000000,0.013350,
461,vector1,NA,NA,NA,NA,NA,NA,1.753939,2894,0.002211,0.002185,0.000026,0.000000,0.000000,0.005028,0.000000,0.014904,
462,cube0,0.347879,574,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
462,vector0,NA,NA,NA,NA,NA,NA,1.593939,2630,0.002211,0.002185,0.000026,0.000000,0.000000,0.006291,0.000000,0.014008,
462,vector1,NA,NA,NA,NA,NA,NA,1.530909,2526,0.002211,0.002185,0.000026,0.000000,0.000000,0.006095,0.000000,0.014545,
463,cube0,0.292727,483,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
463,vector0,NA,NA,NA,NA,NA,NA,1.798182,2967,0.002211,0.002185,0.000026,0.000000,0.000000,0.005583,0.000000,0.012855,
463,vector1,NA,NA,NA,NA,NA,NA,1.631515,2692,0.002211,0.002185,0.000026,0.000000,0.000000,0.004584,0.000000,0.013282,
464,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
464,vector0,NA,NA,NA,NA,NA,NA,1.895758,3128,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.014648,
464,vector1,NA,NA,NA,NA,NA,NA,1.486667,2453,0.002211,0.002185,0.000026,0.000000,0.000000,0.005258,0.000000,0.015408,
465,cube0,0.321818,531,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
465,vector0,NA,NA,NA,NA,NA,NA,1.701212,2807,0.002211,0.002185,0.000026,0.000000,0.000000,0.005659,0.000000,0.012915,
465,vector1,NA,NA,NA,NA,NA,NA,1.680606,2773,0.002211,0.002185,0.000026,0.000000,0.000000,0.005890,0.000000,0.014725,
466,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
466,vector0,NA,NA,NA,NA,NA,NA,1.396364,2304,0.002211,0.002185,0.000026,0.000000,0.000000,0.004422,0.000000,0.014264,
466,vector1,NA,NA,NA,NA,NA,NA,1.516970,2503,0.002211,0.002185,0.000026,0.000000,0.000000,0.006018,0.000000,0.013769,
467,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
467,vector0,NA,NA,NA,NA,NA,NA,1.452727,2397,0.002211,0.002185,0.000026,0.000000,0.000000,0.002672,0.000000,0.012463,
467,vector1,NA,NA,NA,NA,NA,NA,1.779394,2936,0.002211,0.002185,0.000026,0.000000,0.000000,0.005676,0.000000,0.012770,
468,cube0,0.318182,525,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
468,vector0,NA,NA,NA,NA,NA,NA,1.538788,2539,0.002211,0.002185,0.000026,0.000000,0.000000,0.006607,0.000000,0.015152,
468,vector1,NA,NA,NA,NA,NA,NA,1.455152,2401,0.002211,0.002185,0.000026,0.000000,0.000000,0.005019,0.000000,0.015322,
469,cube0,0.353333,583,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
469,vector0,NA,NA,NA,NA,NA,NA,1.676364,2766,0.002211,0.002185,0.000026,0.000000,0.000000,0.004592,0.000000,0.012659,
469,vector1,NA,NA,NA,NA,NA,NA,1.590909,2625,0.002211,0.002185,0.000026,0.000000,0.000000,0.004541,0.000000,0.013572,
470,cube0,0.329697,544,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
470,vector0,NA,NA,NA,NA,NA,NA,1.524848,2516,0.002211,0.002185,0.000026,0.000000,0.000000,0.006163,0.000000,0.014947,
470,vector1,NA,NA,NA,NA,NA,NA,1.533333,2530,0.002211,0.002185,0.000026,0.000000,0.000000,0.006214,0.000000,0.014349,
471,cube0,0.372121,614,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
471,vector0,NA,NA,NA,NA,NA,NA,1.599394,2639,0.002211,0.002185,0.000026,0.000000,0.000000,0.004550,0.000000,0.013248,
471,vector1,NA,NA,NA,NA,NA,NA,1.582424,2611,0.002211,0.002185,0.000026,0.000000,0.000000,0.004294,0.000000,0.011729,
472,cube0,0.305455,504,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
472,vector0,NA,NA,NA,NA,NA,NA,1.841818,3039,0.002211,0.002185,0.000026,0.000000,0.000000,0.006129,0.000000,0.014981,
472,vector1,NA,NA,NA,NA,NA,NA,1.399394,2309,0.002211,0.002185,0.000026,0.000000,0.000000,0.004208,0.000000,0.014204,
473,cube0,0.312121,515,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
473,vector0,NA,NA,NA,NA,NA,NA,1.775758,2930,0.002211,0.002185,0.000026,0.000000,0.000000,0.005497,0.000000,0.014375,
473,vector1,NA,NA,NA,NA,NA,NA,1.395151,2302,0.002211,0.002185,0.000026,0.000000,0.000000,0.002919,0.000000,0.013666,
474,cube0,0.319394,527,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
474,vector0,NA,NA,NA,NA,NA,NA,1.552121,2561,0.002211,0.002185,0.000026,0.000000,0.000000,0.006231,0.000000,0.014008,
474,vector1,NA,NA,NA,NA,NA,NA,1.525455,2517,0.002211,0.002185,0.000026,0.000000,0.000000,0.006026,0.000000,0.013547,
475,cube0,0.351515,580,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
475,vector0,NA,NA,NA,NA,NA,NA,1.761818,2907,0.002211,0.002185,0.000026,0.000000,0.000000,0.004848,0.000000,0.013017,
475,vector1,NA,NA,NA,NA,NA,NA,1.609697,2656,0.002211,0.002185,0.000026,0.000000,0.000000,0.003022,0.000000,0.011635,
476,cube0,0.347273,573,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
476,vector0,NA,NA,NA,NA,NA,NA,1.541212,2543,0.002211,0.002185,0.000026,0.000000,0.000000,0.005958,0.000000,0.014904,
476,vector1,NA,NA,NA,NA,NA,NA,1.472121,2429,0.002211,0.002185,0.000026,0.000000,0.000000,0.005301,0.000000,0.017482,
477,cube0,0.307273,507,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
477,vector0,NA,NA,NA,NA,NA,NA,1.726061,2848,0.002211,0.002185,0.000026,0.000000,0.000000,0.004669,0.000000,0.014025,
477,vector1,NA,NA,NA,NA,NA,NA,1.487273,2454,0.002211,0.002185,0.000026,0.000000,0.000000,0.003218,0.000000,0.016748,
478,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
478,vector0,NA,NA,NA,NA,NA,NA,1.606061,2650,0.002211,0.002185,0.000026,0.000000,0.000000,0.006598,0.000000,0.015160,
478,vector1,NA,NA,NA,NA,NA,NA,1.806061,2980,0.002211,0.002185,0.000026,0.000000,0.000000,0.006206,0.000000,0.013137,
479,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
479,vector0,NA,NA,NA,NA,NA,NA,1.613939,2663,0.002211,0.002185,0.000026,0.000000,0.000000,0.004925,0.000000,0.013675,
479,vector1,NA,NA,NA,NA,NA,NA,1.666667,2750,0.002211,0.002185,0.000026,0.000000,0.000000,0.003841,0.000000,0.012702,
480,cube0,0.350303,578,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
480,vector0,NA,NA,NA,NA,NA,NA,1.488485,2456,0.002211,0.002185,0.000026,0.000000,0.000000,0.005608,0.000000,0.016936,
480,vector1,NA,NA,NA,NA,NA,NA,1.636364,2700,0.002211,0.002185,0.000026,0.000000,0.000000,0.005566,0.000000,0.015245,
481,cube0,0.287879,475,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
481,vector0,NA,NA,NA,NA,NA,NA,1.657576,2735,0.002211,0.002185,0.000026,0.000000,0.000000,0.003611,0.000000,0.014477,
481,vector1,NA,NA,NA,NA,NA,NA,1.378182,2274,0.002211,0.002185,0.000026,0.000000,0.000000,0.004046,0.000000,0.013888,
482,cube0,0.347879,574,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
482,vector0,NA,NA,NA,NA,NA,NA,1.479394,2441,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.013777,
482,vector1,NA,NA,NA,NA,NA,NA,1.592121,2627,0.002211,0.002185,0.000026,0.000000,0.000000,0.006880,0.000000,0.013248,
483,cube0,0.293939,485,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
483,vector0,NA,NA,NA,NA,NA,NA,1.553333,2563,0.002211,0.002185,0.000026,0.000000,0.000000,0.003739,0.000000,0.012172,
483,vector1,NA,NA,NA,NA,NA,NA,1.744848,2879,0.002211,0.002185,0.000026,0.000000,0.000000,0.004866,0.000000,0.011720,
484,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
484,vector0,NA,NA,NA,NA,NA,NA,1.509091,2490,0.002211,0.002185,0.000026,0.000000,0.000000,0.004055,0.000000,0.015177,
484,vector1,NA,NA,NA,NA,NA,NA,1.466061,2419,0.002211,0.002185,0.000026,0.000000,0.000000,0.005352,0.000000,0.015169,
485,cube0,0.323030,533,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
485,vector0,NA,NA,NA,NA,NA,NA,1.562424,2578,0.002211,0.002185,0.000026,0.000000,0.000000,0.002945,0.000000,0.013538,
485,vector1,NA,NA,NA,NA,NA,NA,1.618182,2670,0.002211,0.002185,0.000026,0.000000,0.000000,0.004012,0.000000,0.015083,
486,cube0,0.310303,512,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
486,vector0,NA,NA,NA,NA,NA,NA,1.493333,2464,0.002211,0.002185,0.000026,0.000000,0.000000,0.005728,0.000000,0.013214,
486,vector1,NA,NA,NA,NA,NA,NA,1.529697,2524,0.002211,0.002185,0.000026,0.000000,0.000000,0.006428,0.000000,0.013282,
487,cube0,0.340606,562,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
487,vector0,NA,NA,NA,NA,NA,NA,1.650303,2723,0.002211,0.002185,0.000026,0.000000,0.000000,0.004661,0.000000,0.012761,
487,vector1,NA,NA,NA,NA,NA,NA,1.776364,2931,0.002211,0.002185,0.000026,0.000000,0.000000,0.005856,0.000000,0.013009,
488,cube0,0.315758,521,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
488,vector0,NA,NA,NA,NA,NA,NA,1.520000,2508,0.002211,0.002185,0.000026,0.000000,0.000000,0.005924,0.000000,0.015237,
488,vector1,NA,NA,NA,NA,NA,NA,1.501212,2477,0.002211,0.002185,0.000026,0.000000,0.000000,0.005796,0.000000,0.013956,
489,cube0,0.355152,586,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
489,vector0,NA,NA,NA,NA,NA,NA,1.676364,2766,0.002211,0.002185,0.000026,0.000000,0.000000,0.004507,0.000000,0.014264,
489,vector1,NA,NA,NA,NA,NA,NA,1.573333,2596,0.002211,0.002185,0.000026,0.000000,0.000000,0.004379,0.000000,0.014085,
490,cube0,0.332727,549,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
490,vector0,NA,NA,NA,NA,NA,NA,1.410303,2327,0.002211,0.002185,0.000026,0.000000,0.000000,0.004131,0.000000,0.014964,
490,vector1,NA,NA,NA,NA,NA,NA,1.552121,2561,0.002211,0.002185,0.000026,0.000000,0.000000,0.006180,0.000000,0.014853,
491,cube0,0.375758,620,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
491,vector0,NA,NA,NA,NA,NA,NA,1.487879,2455,0.002211,0.002185,0.000026,0.000000,0.000000,0.003064,0.000000,0.014904,
491,vector1,NA,NA,NA,NA,NA,NA,1.751515,2890,0.002211,0.002185,0.000026,0.000000,0.000000,0.005480,0.000000,0.013999,
492,cube0,0.306061,505,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
492,vector0,NA,NA,NA,NA,NA,NA,1.563030,2579,0.002211,0.002185,0.000026,0.000000,0.000000,0.006214,0.000000,0.013436,
492,vector1,NA,NA,NA,NA,NA,NA,1.524242,2515,0.002211,0.002185,0.000026,0.000000,0.000000,0.005736,0.000000,0.013743,
493,cube0,0.310303,512,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
493,vector0,NA,NA,NA,NA,NA,NA,1.787273,2949,0.002211,0.002185,0.000026,0.000000,0.000000,0.005292,0.000000,0.011507,
493,vector1,NA,NA,NA,NA,NA,NA,1.680606,2773,0.002211,0.002185,0.000026,0.000000,0.000000,0.004166,0.000000,0.011652,
494,cube0,0.320000,528,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
494,vector0,NA,NA,NA,NA,NA,NA,1.520000,2508,0.002211,0.002185,0.000026,0.000000,0.000000,0.005975,0.000000,0.015203,
494,vector1,NA,NA,NA,NA,NA,NA,1.559394,2573,0.002211,0.002185,0.000026,0.000000,0.000000,0.006206,0.000000,0.014981,
495,cube0,0.350909,579,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
495,vector0,NA,NA,NA,NA,NA,NA,1.800000,2970,0.002211,0.002185,0.000026,0.000000,0.000000,0.005839,0.000000,0.013683,
495,vector1,NA,NA,NA,NA,NA,NA,1.831515,3022,0.002211,0.002185,0.000026,0.000000,0.000000,0.006137,0.000000,0.013222,
496,cube0,0.344242,568,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
496,vector0,NA,NA,NA,NA,NA,NA,1.440000,2376,0.002211,0.002185,0.000026,0.000000,0.000000,0.004763,0.000000,0.014767,
496,vector1,NA,NA,NA,NA,NA,NA,1.540606,2542,0.002211,0.002185,0.000026,0.000000,0.000000,0.006248,0.000000,0.014742,
497,cube0,0.308485,509,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
497,vector0,NA,NA,NA,NA,NA,NA,1.481818,2445,0.002211,0.002185,0.000026,0.000000,0.000000,0.002953,0.000000,0.014247,
497,vector1,NA,NA,NA,NA,NA,NA,1.656364,2733,0.002211,0.002185,0.000026,0.000000,0.000000,0.003577,0.000000,0.014759,
498,cube0,0.365455,603,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
498,vector0,NA,NA,NA,NA,NA,NA,1.536970,2536,0.002211,0.002185,0.000026,0.000000,0.000000,0.005702,0.000000,0.014417,
498,vector1,NA,NA,NA,NA,NA,NA,1.480606,2443,0.002211,0.002185,0.000026,0.000000,0.000000,0.005258,0.000000,0.015817,
499,cube0,0.349091,576,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
499,vector0,NA,NA,NA,NA,NA,NA,1.618182,2670,0.002211,0.002185,0.000026,0.000000,0.000000,0.003483,0.000000,0.012949,
499,vector1,NA,NA,NA,NA,NA,NA,1.430909,2361,0.002211,0.002185,0.000026,0.000000,0.000000,0.002527,0.000000,0.014153,
500,cube0,0.347273,573,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
500,vector0,NA,NA,NA,NA,NA,NA,1.531515,2527,0.002211,0.002185,0.000026,0.000000,0.000000,0.006240,0.000000,0.015595,
500,vector1,NA,NA,NA,NA,NA,NA,1.854545,3060,0.002211,0.002185,0.000026,0.000000,0.000000,0.006394,0.000000,0.014716,
501,cube0,0.289091,477,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
501,vector0,NA,NA,NA,NA,NA,NA,1.780000,2937,0.002211,0.002185,0.000026,0.000000,0.000000,0.005258,0.000000,0.014452,
501,vector1,NA,NA,NA,NA,NA,NA,1.545455,2550,0.002211,0.002185,0.000026,0.000000,0.000000,0.006137,0.000000,0.014511,
502,cube0,0.346667,572,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
502,vector0,NA,NA,NA,NA,NA,NA,1.370303,2261,0.002211,0.002185,0.000026,0.000000,0.000000,0.004191,0.000000,0.014716,
502,vector1,NA,NA,NA,NA,NA,NA,1.475152,2434,0.002211,0.002185,0.000026,0.000000,0.000000,0.005352,0.000000,0.015015,
503,cube0,0.293939,485,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
503,vector0,NA,NA,NA,NA,NA,NA,1.534545,2532,0.002211,0.002185,0.000026,0.000000,0.000000,0.003688,0.000000,0.013897,
503,vector1,NA,NA,NA,NA,NA,NA,1.552121,2561,0.002211,0.002185,0.000026,0.000000,0.000000,0.003961,0.000000,0.014298,
504,cube0,0.366061,604,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
504,vector0,NA,NA,NA,NA,NA,NA,1.670909,2757,0.002211,0.002185,0.000026,0.000000,0.000000,0.004379,0.000000,0.014776,
504,vector1,NA,NA,NA,NA,NA,NA,1.558788,2572,0.002211,0.002185,0.000026,0.000000,0.000000,0.006633,0.000000,0.014802,
505,cube0,0.323030,533,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
505,vector0,NA,NA,NA,NA,NA,NA,1.589697,2623,0.002211,0.002185,0.000026,0.000000,0.000000,0.003201,0.000000,0.012830,
505,vector1,NA,NA,NA,NA,NA,NA,1.601212,2642,0.002211,0.002185,0.000026,0.000000,0.000000,0.004379,0.000000,0.014306,
506,cube0,0.319394,527,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
506,vector0,NA,NA,NA,NA,NA,NA,1.427879,2356,0.002211,0.002185,0.000026,0.000000,0.000000,0.004481,0.000000,0.014511,
506,vector1,NA,NA,NA,NA,NA,NA,1.490909,2460,0.002211,0.002185,0.000026,0.000000,0.000000,0.005864,0.000000,0.014733,
507,cube0,0.341212,563,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
507,vector0,NA,NA,NA,NA,NA,NA,1.518182,2505,0.002211,0.002185,0.000026,0.000000,0.000000,0.003611,0.000000,0.012838,
507,vector1,NA,NA,NA,NA,NA,NA,1.711515,2824,0.002211,0.002185,0.000026,0.000000,0.000000,0.005745,0.000000,0.013453,
508,cube0,0.312727,516,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
508,vector0,NA,NA,NA,NA,NA,NA,1.553333,2563,0.002211,0.002185,0.000026,0.000000,0.000000,0.006462,0.000000,0.014716,
508,vector1,NA,NA,NA,NA,NA,NA,1.594545,2631,0.002211,0.002185,0.000026,0.000000,0.000000,0.006957,0.000000,0.014784,
509,cube0,0.352121,581,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
509,vector0,NA,NA,NA,NA,NA,NA,1.701818,2808,0.002211,0.002185,0.000026,0.000000,0.000000,0.004874,0.000000,0.013069,
509,vector1,NA,NA,NA,NA,NA,NA,1.666667,2750,0.002211,0.002185,0.000026,0.000000,0.000000,0.005284,0.000000,0.012480,
510,cube0,0.333333,550,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
510,vector0,NA,NA,NA,NA,NA,NA,1.513333,2497,0.002211,0.002185,0.000026,0.000000,0.000000,0.005651,0.000000,0.014699,
510,vector1,NA,NA,NA,NA,NA,NA,1.850909,3054,0.002211,0.002185,0.000026,0.000000,0.000000,0.006112,0.000000,0.013863,
511,cube0,0.371515,613,0.000000,0.000000,0.000000,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
511,vector0,NA,NA,NA,NA,NA,NA,1.658182,2736,0.002211,0.002185,0.000026,0.000000,0.000000,0.005625,0.000000,0.012633,
511,vector1,NA,NA,NA,NA,NA,NA,1.743636,2877,0.002211,0.002185,0.000026,0.000000,0.000000,0.005933,0.000000,0.011524,
