block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_write_cache_hit,aic_write_cache_miss_allocate,aic_r0_read_cache_hit,aic_r0_read_cache_miss_allocate,aic_r1_read_cache_hit,aic_r1_read_cache_miss_allocate,aic_write_hit_rate(%),aic_read_hit_rate(%),aic_total_hit_rate(%),aiv_time(us),aiv_total_cycles,aiv_write_cache_hit,aiv_write_cache_miss_allocate,aiv_r0_read_cache_hit,aiv_r0_read_cache_miss_allocate,aiv_r1_read_cache_hit,aiv_r1_read_cache_miss_allocate,aiv_write_hit_rate(%),aiv_read_hit_rate(%),aiv_total_hit_rate(%),
360,cube0,0.367879,607,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
360,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563636,2580,1,64,1,64,1,64,1.538462,1.538462,1.538462,
360,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592121,2627,1,64,1,64,1,64,1.538462,1.538462,1.538462,
361,cube0,0.291515,481,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
361,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.720606,2839,65,0,65,0,65,0,100.000000,100.000000,100.000000,
361,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.700606,2806,65,0,65,0,65,0,100.000000,100.000000,100.000000,
362,cube0,0.344848,569,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
362,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.461212,2411,1,64,1,64,1,64,1.538462,1.538462,1.538462,
362,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.503030,2480,1,64,1,64,1,64,1.538462,1.538462,1.538462,
363,cube0,0.293333,484,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
363,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.656364,2733,65,0,65,0,65,0,100.000000,100.000000,100.000000,
363,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.735152,2863,65,0,65,0,65,0,100.000000,100.000000,100.000000,
364,cube0,0.366667,605,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
364,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.508485,2489,1,64,1,64,1,64,1.538462,1.538462,1.538462,
364,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.834545,3027,1,64,1,64,1,64,1.538462,1.538462,1.538462,
365,cube0,0.320000,528,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
365,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.632121,2693,65,0,65,0,65,0,100.000000,100.000000,100.000000,
365,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.549091,2556,65,0,65,0,65,0,100.000000,100.000000,100.000000,
366,cube0,0.312727,516,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
366,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417576,2339,1,64,1,64,1,64,1.538462,1.538462,1.538462,
366,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.398788,2308,1,64,1,63,1,65,1.538462,1.538462,1.538462,
367,cube0,0.342424,565,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
367,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524242,2515,65,0,66,0,64,0,100.000000,100.000000,100.000000,
367,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558788,2572,65,0,65,0,65,0,100.000000,100.000000,100.000000,
368,cube0,0.315152,520,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
368,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.454545,2400,1,64,1,64,1,64,1.538462,1.538462,1.538462,
368,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.548485,2555,60,5,1,64,1,64,92.307693,1.538462,31.794872,
369,cube0,0.349697,577,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
369,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.515758,2501,65,0,65,0,65,0,100.000000,100.000000,100.000000,
369,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.665455,2748,6,59,65,0,65,0,9.230769,100.000000,69.743591,
370,cube0,0.329091,543,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
370,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.522424,2512,1,64,1,64,1,64,1.538462,1.538462,1.538462,
370,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.912121,3155,1,64,1,64,1,64,1.538462,1.538462,1.538462,
371,cube0,0.373333,616,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
371,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592121,2627,65,0,65,0,65,0,100.000000,100.000000,100.000000,
371,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.507273,2487,65,0,65,0,65,0,100.000000,100.000000,100.000000,
372,cube0,0.307273,507,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
372,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.032121,3353,1,64,18,49,16,47,1.538462,26.153847,17.948717,
372,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.369091,2259,1,64,46,17,48,19,1.538462,72.307693,48.717949,
373,cube0,0.310303,512,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
373,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526061,2518,65,0,49,16,49,16,100.000000,75.384613,83.589745,
373,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.569697,2590,65,0,19,46,19,46,100.000000,29.230770,52.820515,
374,cube0,0.320606,529,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
374,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.512121,2495,65,0,1,64,1,64,100.000000,1.538462,34.358974,
374,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.535758,2534,1,64,1,64,1,64,1.538462,1.538462,1.538462,
375,cube0,0.351515,580,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
375,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.601818,2643,1,64,65,0,65,0,1.538462,100.000000,67.179489,
375,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.761818,2907,65,0,65,0,65,0,100.000000,100.000000,100.000000,
376,cube0,0.345455,570,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
376,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.755152,2896,1,64,1,64,1,64,1.538462,1.538462,1.538462,
376,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.465455,2418,1,64,1,64,1,64,1.538462,1.538462,1.538462,
377,cube0,0.305455,504,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
377,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.744242,2878,65,0,65,0,65,0,100.000000,100.000000,100.000000,
377,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.594545,2631,65,0,65,0,65,0,100.000000,100.000000,100.000000,
378,cube0,0.361212,596,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
378,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.532121,2528,1,64,1,64,1,64,1.538462,1.538462,1.538462,
378,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.452727,2397,1,64,1,65,1,63,1.538462,1.538462,1.538462,
379,cube0,0.351515,580,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
379,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.660000,2739,65,0,65,0,65,0,100.000000,100.000000,100.000000,
379,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,65,0,65,0,65,0,100.000000,100.000000,100.000000,
380,cube0,0.348485,575,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
380,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.557576,2570,1,64,1,64,1,64,1.538462,1.538462,1.538462,
380,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.538788,2539,1,64,1,64,1,64,1.538462,1.538462,1.538462,
381,cube0,0.289697,478,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
381,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.727879,2851,65,0,65,0,65,0,100.000000,100.000000,100.000000,
381,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.634545,2697,65,0,65,0,65,0,100.000000,100.000000,100.000000,
382,cube0,0.344848,569,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
382,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.666667,2750,1,64,1,64,1,64,1.538462,1.538462,1.538462,
382,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590303,2624,1,64,1,64,1,64,1.538462,1.538462,1.538462,
383,cube0,0.292121,482,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
383,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.725455,2847,65,0,65,0,65,0,100.000000,100.000000,100.000000,
383,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.827273,3015,65,0,65,0,65,0,100.000000,100.000000,100.000000,
384,cube0,0.367273,606,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
384,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.890303,3119,1,64,1,64,1,64,1.538462,1.538462,1.538462,
384,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.838182,3033,1,64,1,65,1,63,1.538462,1.538462,1.538462,
385,cube0,0.321212,530,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
385,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.498182,2472,65,0,64,0,66,0,100.000000,100.000000,100.000000,
385,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.423636,2349,65,0,65,0,65,0,100.000000,100.000000,100.000000,
386,cube0,0.312727,516,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
386,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.649091,2721,1,64,1,64,1,64,1.538462,1.538462,1.538462,
386,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.607879,2653,1,64,1,66,1,62,1.538462,1.538462,1.538462,
387,cube0,0.340606,562,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
387,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.603030,2645,65,0,63,0,67,0,100.000000,100.000000,100.000000,
387,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.561818,2577,65,0,65,0,65,0,100.000000,100.000000,100.000000,
388,cube0,0.316364,522,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
388,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.533333,2530,1,64,1,64,1,64,1.538462,1.538462,1.538462,
388,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.401818,2313,1,64,1,64,1,64,1.538462,1.538462,1.538462,
389,cube0,0.350909,579,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
389,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578788,2605,65,0,65,0,65,0,100.000000,100.000000,100.000000,
389,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530909,2526,65,0,65,0,65,0,100.000000,100.000000,100.000000,
390,cube0,0.329091,543,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
390,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.413333,2332,1,64,1,64,1,64,1.538462,1.538462,1.538462,
390,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.830303,3020,1,64,1,64,1,64,1.538462,1.538462,1.538462,
391,cube0,0.375152,619,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
391,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.466667,2420,65,0,65,0,65,0,100.000000,100.000000,100.000000,
391,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.501818,2478,65,0,65,0,65,0,100.000000,100.000000,100.000000,
392,cube0,0.303636,501,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
392,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.513333,2497,1,64,1,64,1,64,1.538462,1.538462,1.538462,
392,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.776364,2931,1,64,18,47,16,49,1.538462,26.153847,17.948717,
393,cube0,0.306667,506,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
393,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.610303,2657,65,0,65,0,65,0,100.000000,100.000000,100.000000,
393,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.810909,2988,65,0,49,16,49,16,100.000000,75.384613,83.589745,
394,cube0,0.319394,527,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
394,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.510909,2493,1,64,1,64,1,64,1.538462,1.538462,1.538462,
394,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.463636,2415,1,64,1,64,1,64,1.538462,1.538462,1.538462,
395,cube0,0.350909,579,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
395,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530303,2525,65,0,65,0,65,0,100.000000,100.000000,100.000000,
395,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.591515,2626,65,0,64,0,66,0,100.000000,100.000000,100.000000,
396,cube0,0.342424,565,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
396,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.550303,2558,1,64,0,64,2,64,1.538462,1.538462,1.538462,
396,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.651515,2725,1,64,1,64,1,64,1.538462,1.538462,1.538462,
397,cube0,0.306667,506,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
397,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.630909,2691,65,0,65,0,65,0,100.000000,100.000000,100.000000,
397,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.742424,2875,65,0,66,0,64,0,100.000000,100.000000,100.000000,
398,cube0,0.364242,601,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
398,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524848,2516,11,54,1,64,1,64,16.923077,1.538462,6.666667,
398,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.399394,2309,1,64,1,64,1,64,1.538462,1.538462,1.538462,
399,cube0,0.352121,581,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
399,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.563636,2580,55,10,65,0,65,0,84.615387,100.000000,94.871796,
399,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.473333,2431,65,0,65,0,65,0,100.000000,100.000000,100.000000,
400,cube0,0.350909,579,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
400,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.460606,2410,1,64,1,64,1,64,1.538462,1.538462,1.538462,
400,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.534545,2532,1,64,18,47,18,47,1.538462,27.692308,18.974360,
401,cube0,0.286061,472,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
401,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.624242,2680,65,0,65,0,65,0,100.000000,100.000000,100.000000,
401,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.682424,2776,65,0,46,19,50,15,100.000000,73.846153,82.564102,
402,cube0,0.346667,572,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
402,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.481818,2445,1,64,1,64,1,64,1.538462,1.538462,1.538462,
402,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.844242,3043,1,64,1,64,1,64,1.538462,1.538462,1.538462,
403,cube0,0.293939,485,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
403,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.524242,2515,65,0,65,0,65,0,100.000000,100.000000,100.000000,
403,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.527273,2520,65,0,65,0,65,0,100.000000,100.000000,100.000000,
404,cube0,0.364848,602,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
404,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.483636,2448,1,64,1,64,1,64,1.538462,1.538462,1.538462,
404,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.760000,2904,1,64,1,62,1,66,1.538462,1.538462,1.538462,
405,cube0,0.320000,528,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
405,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.612121,2660,65,0,67,0,63,0,100.000000,100.000000,100.000000,
405,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.483030,2447,65,0,65,0,65,0,100.000000,100.000000,100.000000,
406,cube0,0.310303,512,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
406,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.530909,2526,40,25,1,64,1,64,61.538460,1.538462,21.538462,
406,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.509697,2491,1,64,1,64,1,64,1.538462,1.538462,1.538462,
407,cube0,0.339394,560,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
407,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.765455,2913,26,39,65,0,65,0,40.000000,100.000000,80.000000,
407,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.580000,2607,65,0,65,0,65,0,100.000000,100.000000,100.000000,
408,cube0,0.318182,525,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
408,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.691515,2791,1,64,1,64,1,64,1.538462,1.538462,1.538462,
408,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.521818,2511,1,64,1,64,1,64,1.538462,1.538462,1.538462,
409,cube0,0.349697,577,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
409,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592727,2628,65,0,63,0,67,0,100.000000,100.000000,100.000000,
409,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.566667,2585,65,0,67,0,63,0,100.000000,100.000000,100.000000,
410,cube0,0.327879,541,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
410,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.381818,2280,1,64,1,64,1,64,1.538462,1.538462,1.538462,
410,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.822424,3007,1,64,1,64,1,64,1.538462,1.538462,1.538462,
411,cube0,0.370909,612,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
411,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578182,2604,65,0,65,0,65,0,100.000000,100.000000,100.000000,
411,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.493333,2464,65,0,65,0,65,0,100.000000,100.000000,100.000000,
412,cube0,0.304242,502,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
412,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.399394,2309,1,64,1,64,1,64,1.538462,1.538462,1.538462,
412,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.523636,2514,1,64,1,64,1,64,1.538462,1.538462,1.538462,
413,cube0,0.308485,509,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
413,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.602424,2644,65,0,65,0,65,0,100.000000,100.000000,100.000000,
413,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.590909,2625,65,0,65,0,65,0,100.000000,100.000000,100.000000,
414,cube0,0.320606,529,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
414,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.504848,2483,1,64,1,64,1,64,1.538462,1.538462,1.538462,
414,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.583636,2613,1,64,1,64,1,64,1.538462,1.538462,1.538462,
415,cube0,0.351515,580,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
415,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.480606,2443,65,0,65,0,65,0,100.000000,100.000000,100.000000,
415,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.682424,2776,65,0,66,0,64,0,100.000000,100.000000,100.000000,
416,cube0,0.338788,559,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
416,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.526061,2518,1,64,1,65,1,63,1.538462,1.538462,1.538462,
416,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.743636,2877,1,64,1,64,1,64,1.538462,1.538462,1.538462,
417,cube0,0.305455,504,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
417,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.466061,2419,65,0,64,0,66,0,100.000000,100.000000,100.000000,
417,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688485,2786,65,0,64,0,66,0,100.000000,100.000000,100.000000,
418,cube0,0.358788,592,1,0,0,0,1,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
418,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.404242,2317,60,5,1,64,1,64,92.307693,1.538462,31.794872,
418,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.494545,2466,1,64,1,64,1,64,1.538462,1.538462,1.538462,
419,cube0,0.363636,600,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
419,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.558788,2572,6,59,65,0,65,0,9.230769,100.000000,69.743591,
419,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.592121,2627,65,0,65,0,65,0,100.000000,100.000000,100.000000,
420,cube0,0.349697,577,1,0,1,0,0,0,100.000000,100.000000,100.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
420,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.384848,2285,1,64,1,64,1,64,1.538462,1.538462,1.538462,
420,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.542424,2545,1,64,1,64,1,64,1.538462,1.538462,1.538462,
