block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_time(us),aic_cube_ratio,aic_mte1_time(us),aic_mte1_ratio,aic_mte2_time(us),aic_mte2_ratio,aic_mte3_time(us),aic_mte3_ratio,aic_mte3_active_bw(GB/s),aic_fixpipe_time(us),aic_fixpipe_ratio,aic_fixpipe_active_bw(GB/s),aic_icache_miss_rate,aic_scalar_time(us),aic_scalar_ratio,aic_scalar_single_time(us),aic_scalar_dual_time(us),aic_scalar_mte1_stall_time(us),aic_scalar_mte2_stall_time(us),aic_scalar_mte3_stall_time(us),aic_scalar_cube_stall_time(us),aic_scalar_wait_ib_time(us),aic_scalar_wait_time(us),aiv_time(us),aiv_total_cycles,aiv_vec_time(us),aiv_vec_ratio,aiv_mte2_time(us),aiv_mte2_ratio,aiv_mte2_active_bw(GB/s),aiv_mte3_time(us),aiv_mte3_ratio,aiv_mte3_active_bw(GB/s),aiv_icache_miss_rate,aiv_scalar_time(us),aiv_scalar_ratio,aiv_scalar_single_time(us),aiv_scalar_dual_time(us),aiv_scalar_mte2_stall_time(us),aiv_scalar_mte3_stall_time(us),aiv_scalar_stall_by_ub_time(us),aiv_scalar_vector_stall_time(us),aiv_scalar_wait_ib_time(us),aiv_scalar_wait_time(us),
87,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.809696,65686,23.600607,0.122920,30.971516,0.161310,20.692211,12.656970,0.065922,50.633694,0.000000,1.469697,0.007655,0.427273,0.706061,30.419394,30.548485,0.000000,26.358181,0.588485,0.000000,
88,cube0,0.370303,611,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.316970,0.001651,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.124242,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
88,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.333332,63250,23.600607,0.122920,32.136364,0.167377,19.942179,12.627879,0.065770,50.750336,0.000000,1.447879,0.007541,0.427273,0.706061,30.480606,30.770908,0.000000,27.194546,0.542424,0.000000,
88,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.186668,64658,23.600607,0.122920,31.409697,0.163592,20.403543,13.221818,0.068864,48.470577,0.000000,1.544848,0.008046,0.427273,0.706061,30.622425,30.947878,0.000000,27.356970,0.713333,0.000000,
89,cube0,0.324848,536,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.289091,0.001506,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.145455,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
89,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.222424,64717,23.600607,0.122920,31.315758,0.163103,20.464750,13.221212,0.068860,48.472797,0.000000,1.443030,0.007516,0.427273,0.706061,31.362425,31.044849,0.000000,27.126060,0.615758,0.000000,
89,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.181213,62999,23.600607,0.122920,31.929697,0.166301,20.071257,13.905455,0.072424,46.087608,0.000000,1.492727,0.007775,0.427273,0.706061,30.861818,31.038788,0.000000,26.467878,0.573333,0.000000,
90,cube0,0.336970,556,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.297576,0.001550,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.130303,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
90,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.872120,64139,23.600607,0.122920,32.864243,0.171168,19.500500,12.383030,0.064495,51.753826,0.000000,1.495152,0.007787,0.427273,0.706061,30.996969,31.537577,0.000000,28.549091,0.525455,0.000000,
90,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.650909,63774,23.600607,0.122920,31.225454,0.162633,20.523933,13.073334,0.068090,49.021095,0.000000,1.472727,0.007670,0.427273,0.706061,31.998182,32.526062,0.000000,24.820000,0.524242,0.000000,
91,cube0,0.307273,507,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.258182,0.001345,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.123636,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
91,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.115757,64541,23.600607,0.122920,30.513334,0.158924,21.002920,13.060606,0.068024,49.068863,0.000000,1.444849,0.007525,0.427273,0.706061,31.404848,32.192120,0.000000,25.689697,0.510909,0.000000,
91,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.584244,63664,23.600607,0.122920,30.772728,0.160275,20.825882,13.581819,0.070739,47.185814,0.000000,1.441818,0.007509,0.427273,0.706061,30.874546,31.320000,0.000000,27.552727,0.655151,0.000000,
92,cube0,0.349091,576,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.297576,0.001550,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.121212,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
92,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.822426,64057,23.600607,0.122920,32.638786,0.169994,19.635201,13.968485,0.072753,45.879646,0.000000,1.447879,0.007541,0.427273,0.706061,30.851515,30.926666,0.000000,27.347273,0.609697,0.000000,
92,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.954544,64275,23.600607,0.122920,32.273335,0.168090,19.857544,13.652727,0.071108,46.940742,0.000000,1.415151,0.007371,0.427273,0.706061,31.647879,31.680607,0.000000,27.032728,0.498182,0.000000,
93,cube0,0.361818,597,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.321212,0.001673,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.150909,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
93,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.954544,64275,23.600607,0.122920,31.702425,0.165117,20.215147,12.595152,0.065600,50.882210,0.000000,1.486061,0.007740,0.427273,0.706061,30.838787,31.483030,0.000000,26.335152,0.521818,0.000000,
93,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.432728,65064,23.600607,0.122920,30.127274,0.156913,21.272060,12.758788,0.066452,50.229626,0.000000,1.469091,0.007652,0.427273,0.706061,31.424849,32.025455,0.000000,24.953939,0.519394,0.000000,
94,cube0,0.350303,578,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.306667,0.001597,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.121818,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
94,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.248486,63110,23.600607,0.122920,29.164242,0.151897,21.974483,12.543031,0.065328,51.093647,0.000000,1.447273,0.007538,0.427273,0.706061,30.828485,31.390909,0.000000,26.590910,0.483636,0.000000,
94,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.187271,63009,23.600607,0.122920,30.212727,0.157358,21.211895,13.721212,0.071465,46.706451,0.000000,1.473939,0.007677,0.427273,0.706061,30.727879,30.921818,0.000000,26.618788,0.601212,0.000000,
95,cube0,0.341818,564,0.000000,0.000000,0.003030,0.000016,0.002424,0.000013,0.001212,0.000006,393.390656,0.000606,0.000003,0.000000,0.000000,0.289697,0.001509,0.017576,0.025455,0.000000,0.000000,0.000000,0.000000,0.146667,0.000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
95,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.059395,64448,23.600607,0.122920,30.379395,0.158226,21.095520,13.815151,0.071954,46.388863,0.000000,1.464849,0.007629,0.427273,0.706061,30.917576,31.435757,0.000000,28.020000,0.620606,0.000000,
95,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.415756,63386,23.600607,0.122920,31.381212,0.163444,20.422066,12.944848,0.067421,49.507660,0.000000,1.432121,0.007459,0.427273,0.706061,30.652121,31.238182,0.000000,26.926666,0.538788,0.000000,
