block_id,sub_block_id,aic_time(us),aic_total_cycles,aic_cube_ratio,aic_cube_fp16_ratio,aic_cube_int8_ratio,aic_cube_fops,aic_cube_total_instr_number,aic_cube_fp_instr_number,aic_cube_int_instr_number,aiv_time(us),aiv_total_cycles,aiv_vec_ratio,aiv_vec_fp32_ratio,aiv_vec_fp16_ratio,aiv_vec_int32_ratio,aiv_vec_int16_ratio,aiv_vec_misc_ratio,aiv_vec_fops,
59,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.461819,71712,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
59,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.254547,74670,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
60,cube0,0.332727,549,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
60,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.167877,72877,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
60,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.406059,73270,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
61,cube0,0.357576,590,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
61,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.261818,71382,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
61,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.058182,71046,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
62,cube0,0.521212,860,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
62,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.835758,72329,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
62,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.634544,73647,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
63,cube0,0.329697,544,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
63,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.669090,72054,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
63,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.287880,71425,0.122664,0.108264,0.121796,0.000000,0.000000,0.000865,2647552,
64,cube0,0.353333,583,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
64,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.756363,70548,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
64,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.926666,70829,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
65,cube0,0.309091,510,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
65,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.892727,70773,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
65,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.332123,71498,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
66,cube0,0.335152,553,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
66,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.839394,72335,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
66,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.266666,74690,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
67,cube0,0.310909,513,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
67,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.759396,72203,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
67,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.255150,69721,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
68,cube0,0.370303,611,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
68,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.527878,71821,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
68,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.899395,72434,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
69,cube0,0.327273,540,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
69,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.784847,72245,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
69,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.866062,72379,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
70,cube0,0.335152,553,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
70,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.002426,72604,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
70,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.398182,73257,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
71,cube0,0.303030,500,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
71,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.884850,72410,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
71,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.519394,71807,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
72,cube0,0.355152,586,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
72,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.952728,72522,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
72,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.656364,70383,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
73,cube0,0.364848,602,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
73,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.569698,71890,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
73,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.660606,73690,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
74,cube0,0.353939,584,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
74,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.823635,75609,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
74,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.248486,73010,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
75,cube0,0.340606,562,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
75,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.103638,72771,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
75,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.660606,73690,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
76,cube0,0.329091,543,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
76,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.384850,73235,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
76,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.135151,71173,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
77,cube0,0.375758,620,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
77,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.666061,75349,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
77,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.016972,72628,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
78,cube0,0.335152,553,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
78,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.923637,75774,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
78,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.109093,72780,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
79,cube0,0.363636,600,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
79,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.826668,70664,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
79,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.406059,73270,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
80,cube0,0.336364,555,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
80,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.211514,64699,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
80,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.201214,64682,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
81,cube0,0.358182,591,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
81,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.780605,63988,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
81,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.302425,63199,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
82,cube0,0.329091,543,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
82,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.901211,64187,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
82,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.182423,64651,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
83,cube0,0.325455,537,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
83,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.487877,65155,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
83,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.066666,62810,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
84,cube0,0.357576,590,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
84,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.247879,64759,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
84,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.889698,64168,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
85,cube0,0.306667,506,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
85,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.592728,63678,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
85,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.198181,64677,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
86,cube0,0.335758,554,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
86,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.016972,62728,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
86,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.289696,64828,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
87,cube0,0.310909,513,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
87,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.091515,64501,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
87,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.809696,65686,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
88,cube0,0.370303,611,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
88,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.333332,63250,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
88,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.186668,64658,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
89,cube0,0.324848,536,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
89,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.222424,64717,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
89,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.181213,62999,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
90,cube0,0.336970,556,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
90,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.872120,64139,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
90,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.650909,63774,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
91,cube0,0.307273,507,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
91,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.115757,64541,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
91,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.584244,63664,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
92,cube0,0.349091,576,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
92,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.822426,64057,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
92,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.954544,64275,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
93,cube0,0.361818,597,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
93,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.954544,64275,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
93,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.432728,65064,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
94,cube0,0.350303,578,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
94,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.248486,63110,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
94,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.187271,63009,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
95,cube0,0.341818,564,0.000000,0.000000,0.000000,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,
95,vector0,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.059395,64448,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
95,vector1,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.415756,63386,0.122920,0.108194,0.121720,0.000000,0.000000,0.001196,2649728,
